"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"1683";1683;"Q9BTT0";"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";7;19;0,000620907283183989;2;4;4;6;2;4;6;7;0,000356711267288786;0,000720632270816986;0,000985806321296551;0,00114905354609621;"nucleus, Swr1 complex, cytoplasmic membrane-bounded vesicle";0,000439753737906772
"1685";1685;"Q9BTZ2";"Q9BTZ2-1,Q9BTZ2-4";"Q9BTZ2-1,Q9BTZ2-4";"DHRS4_HUMAN";"Dehydrogenase/reductase SDR family member 4";"DHRS4";2;2;3,1503815201308e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"intracellular membrane-bounded organelle, peroxisome, peroxisomal membrane, nucleus, nuclear membrane, mitochondrion";4,62898671480813e-05
"1686";1686;"Q9BUB7";"Q9BUB7-1,Q9BUB7-2";"Q9BUB7-1,Q9BUB7-2";"TMM70_HUMAN";"Transmembrane protein 70, mitochondrial";"TMEM70";1;3;5,05272728420979e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"integral component of mitochondrial membrane, mitochondrial inner membrane";6,94348007221219e-05
"1708";1708;"Q9BZF1";"Q9BZF1-1,Q9BZF1-2";"Q9BZF1-1,Q9BZF1-2";"OSBL8_HUMAN";"Oxysterol-binding protein-related protein 8";"OSBPL8";2;4;1,97031735117292e-05;2;NA;1;NA;3;NA;1;NA;NA;NA;NA;NA;"nuclear membrane";9,25797342961626e-05
"1720";1720;"Q9GZZ9";"Q9GZZ9-1";"Q9GZZ9-1";"UBA5_HUMAN";"Ubiquitin-like modifier-activating enzyme 5";"UBA5";1;1;2,16783678860486e-05;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"cytoplasm, nucleus, intracellular membrane-bounded organelle";2,31449335740406e-05
"1737";1737;"Q9H3N1";"Q9H3N1";"Q9H3N1";"TMX1_HUMAN";"Thioredoxin-related transmembrane protein 1";"TMX1";4;8;0,000250230303598961;1;NA;4;3;1;NA;4;3;0,000170711820773919;NA;0,000629038319303514;0,00047134645462314;"nucleolus, endoplasmic reticulum membrane, endoplasmic reticulum, integral component of membrane";0,000185159468592325
"1738";1738;"Q9H3P7";"Q9H3P7";"Q9H3P7";"GCP60_HUMAN";"Golgi resident protein GCP60";"ACBD3";1;1;1,6587236034022e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;8,33952317258446e-05;NA;"Golgi membrane, Golgi apparatus, integral component of membrane, mitochondrion";2,31449335740406e-05
"1741";1741;"Q9H488";"Q9H488-1,Q9H488-2";"Q9H488-1,Q9H488-2";"OFUT1_HUMAN";"GDP-fucose protein O-fucosyltransferase 1";"POFUT1";1;1;1,12861606004686e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"endoplasmic reticulum, membrane";2,31449335740406e-05
"1744";1744;"Q9H4A5";"Q9H4A5,Q9H4A6";"Q9H4A5,Q9H4A6";"GLP3L_HUMAN, GOLP3_HUMAN";"Golgi phosphoprotein 3, Golgi phosphoprotein 3-like";"GOLPH3, GOLPH3L";1;2;3,00448048918135e-05;NA;1;NA;1;NA;1;NA;1;NA;8,28170877268234e-05;NA;7,54585519122237e-05;"Golgi membrane, Golgi cisterna membrane, trans-Golgi network membrane";4,62898671480813e-05
"1751";1751;"Q9H9B4";"Q9H9B4";"Q9H9B4";"SFXN1_HUMAN";"Sideroflexin-1";"SFXN1";10;33;0,000897565219431055;7;8;8;7;8;8;8;9;0,00118756049234031;0,00119956179241585;0,00109397968574524;0,00122959944684297;"mitochondrial inner membrane, integral component of membrane";0,000763782807943341
"1765";1765;"Q9HCN8";"Q9HCN8";"Q9HCN8";"SDF2L_HUMAN";"Stromal cell-derived factor 2-like protein 1";"SDF2L1";2;4;0,000158516934406582;2;NA;NA;2;2;NA;NA;2;0,000432572939517623;NA;NA;0,000398120685654538;"membrane, endoplasmic reticulum lumen";9,25797342961626e-05
"1766";1766;"Q9HCU5";"Q9HCU5";"Q9HCU5";"PREB_HUMAN";"Prolactin regulatory element-binding protein";"PREB";2;2;4,20050869350774e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000231570082228959;NA;NA;"endoplasmic reticulum membrane, Golgi membrane, nucleus, integral component of membrane";4,62898671480813e-05
"1767";1767;"Q9HD20";"Q9HD20-1,Q9HD20-2";"Q9HD20-1,Q9HD20-2";"AT131_HUMAN";"Probable cation-transporting ATPase 13A1";"ATP13A1";2;3;1,09112050987919e-05;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;"integral component of membrane";6,94348007221219e-05
"1778";1778;"Q9NR09";"Q9NR09";"Q9NR09";"BIRC6_HUMAN";"Baculoviral IAP repeat-containing protein 6";"BIRC6";2;3;5,40954949102139e-06;1;NA;1;1;1;NA;1;1;9,84132382472664e-06;NA;9,06581889051801e-06;9,05751199605237e-06;"endosome, midbody, spindle pole, trans-Golgi network, microtubule organizing center, Golgi apparatus, membrane";6,94348007221219e-05
"1788";1788;"Q9NRP0";"Q9NRP0";"Q9NRP0";"OSTC_HUMAN";"Oligosaccharyltransferase complex subunit OSTC";"OSTC";1;5;0,000293894651877974;1;1;1;1;2;1;1;1;0,000641601474049628;0,000324042698957973;0,000295521358062053;0,000295250575602862;"integral component of membrane, oligosaccharyltransferase complex";0,000115724667870203
"1789";1789;"Q9NRR5";"Q9NRR5-1";"Q9NRR5-1";"UBQL4_HUMAN";"Ubiquilin-4";"UBQLN4";2;3;7,65989346099468e-05;2;1;0;0;2;1;0;0;NA;NA;NA;NA;"endoplasmic reticulum membrane, cytosol, centrosome, cytoplasm, nucleus, perinuclear region of cytoplasm, intracellular membrane-bounded organelle";6,94348007221219e-05
"1794";1794;"Q9NS69";"Q9NS69";"Q9NS69";"TOM22_HUMAN";"Mitochondrial import receptor subunit TOM22 homolog";"TOMM22";3;9;0,000555088349532906;2;3;1;1;2;5;1;1;0,000673229715728131;0,00170008317411049;0,000310089312332718;0,000309805181442439;"mitochondrion, integral component of membrane, mitochondrial inner membrane, mitochondrial outer membrane translocase complex";0,000208304402166366
"1805";1805;"Q9NUQ3";"Q9NUQ3-1,Q9NUQ3-2";"Q9NUQ3-1,Q9NUQ3-2";"TXLNG_HUMAN";"Gamma-taxilin";"TXLNG";1;2;1,6587236034022e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"nuclear membrane, cytosol";4,62898671480813e-05
"1808";1808;"Q9NVI7";"Q9NVI7-2";"Q9NVI7-2";"ATD3A_HUMAN";"ATPase family AAA domain-containing protein 3A";"ATAD3A";11;32;0,000442047224023401;7;6;8;7;8;7;8;9;NA;NA;NA;NA;"mitochondrial inner membrane, integral component of membrane, mitochondrial nucleoid, mitochondrion";0,000740637874369301
"1812";1812;"Q9NWW5";"Q9NWW5";"Q9NWW5";"CLN6_HUMAN";"Ceroid-lipofuscinosis neuronal protein 6";"CLN6";2;3;8,44828999289096e-05;NA;NA;1;2;NA;NA;1;2;NA;NA;0,000141584187624585;0,000282908911670909;"integral component of membrane, endoplasmic reticulum, nucleus, intracellular membrane-bounded organelle, endoplasmic reticulum membrane, endoplasmic reticulum lumen";6,94348007221219e-05
"1814";1814;"Q9NX14";"Q9NX14-1,Q9NX14-2";"Q9NX14-1,Q9NX14-2";"NDUBB_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial";"NDUFB11";1;3;8,58633394702317e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"integral component of membrane, mitochondrial respiratory chain complex I, mitochondrial inner membrane";6,94348007221219e-05
"1826";1826;"Q9NYL4";"Q9NYL4-1,Q9NYL4-2";"Q9NYL4-1,Q9NYL4-2";"FKB11_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP11";"FKBP11";2;8;0,000174289763700769;1;NA;2;2;2;NA;3;3;NA;NA;NA;NA;"membrane, integral component of membrane";0,000185159468592325
"1830";1830;"Q9NZ01";"Q9NZ01-1";"Q9NZ01-1";"TECR_HUMAN";"Very-long-chain enoyl-CoA reductase";"TECR";5;10;0,000284352617726092;3;3;2;2;3;3;2;2;NA;NA;NA;NA;"integral component of endoplasmic reticulum membrane, endoplasmic reticulum membrane, endoplasmic reticulum";0,000231449335740406
"1832";1832;"Q9NZ45";"Q9NZ45";"Q9NZ45";"CISD1_HUMAN";"CDGSH iron-sulfur domain-containing protein 1";"CISD1";2;8;0,000648745231552861;NA;1;2;2;NA;2;3;3;NA;0,000894117817495149;0,00122313006531239;0,00122200932680073;"mitochondrion, integral component of membrane, mitochondrial outer membrane";0,000185159468592325
"1837";1837;"Q9P035";"Q9P035";"Q9P035";"HACD3_HUMAN";"Very-long-chain (3R)-3-hydroxyacyl-[acyl-carrier protein] dehydratase 3";"PTPLAD1";4;17;0,00041129013989332;3;3;3;4;3;6;3;5;0,000396126876933956;0,000800260146045382;0,000364911732192646;0,000607628947027989;"endoplasmic reticulum membrane, integral component of membrane";0,000393463870758691
"1838";1838;"Q9P0J0";"Q9P0J0";"Q9P0J0";"NDUAD_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13";"NDUFA13";2;4;0,000243279461832323;NA;2;2;NA;NA;2;2;NA;NA;0,000670588363121362;0,000611565032656194;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion, integral component of membrane, nucleoplasm, mitochondrial respiratory chain, mitochondrial membrane, cytoplasm";9,25797342961626e-05
"1840";1840;"Q9P253";"Q9P253";"Q9P253";"VPS18_HUMAN";"Vacuolar protein sorting-associated protein 18 homolog";"VPS18";1;2;1,80021801150332e-05;1;1;NA;NA;1;1;NA;NA;4,91257038198328e-05;4,96221604776342e-05;NA;NA;"late endosome membrane, early endosome, actin filament, lysosomal membrane, HOPS complex";4,62898671480813e-05
"1842";1842;"Q9P289";"Q9P289-1";"Q9P289-1";"MST4_HUMAN";"Serine/threonine-protein kinase MST4";"MST4";7;21;0,000442113637368356;6;5;3;5;7;5;3;6;NA;NA;NA;NA;"cytoplasm, cytosol, centrosome, Golgi membrane, nucleus, Golgi apparatus";0,000486043605054854
"1843";1843;"Q9P2E9";"Q9P2E9-1,Q9P2E9-2";"Q9P2E9-1,Q9P2E9-2";"RRBP1_HUMAN";"Ribosome-binding protein 1";"RRBP1";4;6;1,86341715446035e-05;NA;2;2;2;NA;2;2;2;NA;NA;NA;NA;"endoplasmic reticulum, integral component of endoplasmic reticulum membrane, ribosome";0,000138869601444244
"1849";1849;"Q9UBE0";"Q9UBE0";"Q9UBE0";"SAE1_HUMAN";"SUMO-activating enzyme subunit 1";"SAE1";9;31;0,000784681732384024;4;6;7;8;6;7;9;9;0,000828889765607468;0,000976810794835741;0,00114535878948328;0,00114430931180184;"nucleoplasm, intracellular membrane-bounded organelle, nucleus";0,00071749294079526
"1850";1850;"Q9UBQ0";"Q9UBQ0-1,Q9UBQ0-2";"Q9UBQ0-1,Q9UBQ0-2";"VPS29_HUMAN";"Vacuolar protein sorting-associated protein 29";"VPS29";2;5;0,000120303030576423;NA;NA;2;2;NA;NA;2;3;NA;NA;NA;NA;"cytoplasm, retromer complex, cytosol, endosome membrane, endosome, intracellular membrane-bounded organelle";0,000115724667870203
"1855";1855;"Q9UBX3";"Q9UBX3-1,Q9UBX3-2";"Q9UBX3-1,Q9UBX3-2";"DIC_HUMAN";"Mitochondrial dicarboxylate carrier";"SLC25A10";2;5;7,62897267070003e-05;2;2;NA;NA;2;3;NA;NA;NA;NA;NA;NA;"integral component of membrane, mitochondrial inner membrane";0,000115724667870203
"1856";1856;"Q9UDW1";"Q9UDW1-1";"Q9UDW1-1";"QCR9_HUMAN";"Cytochrome b-c1 complex subunit 9";"UQCR10";2;12;0,00166820202399307;2;2;2;2;3;3;3;3;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial respiratory chain complex III";0,000277739202888488
"1859";1859;"Q9UGP8";"Q9UGP8";"Q9UGP8";"SEC63_HUMAN";"Translocation protein SEC63 homolog";"SEC63";8;12;0,000138285167778373;3;2;3;4;3;2;3;4;0,000188681486118542;0,000127058847749311;0,00017381321980755;0,00023153860928856;"endoplasmic reticulum membrane, integral component of membrane, endoplasmic reticulum, membrane";0,000277739202888488
"1881";1881;"Q9UKD2";"Q9UKD2";"Q9UKD2";"MRT4_HUMAN";"mRNA turnover protein 4 homolog";"MRTO4";1;1;3,66446051295549e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;0,000184237164649565;NA;"nucleus, nucleolus, nuclear membrane";2,31449335740406e-05
"1890";1890;"Q9UKX7";"Q9UKX7-1,Q9UKX7-2";"Q9UKX7-1,Q9UKX7-2";"NUP50_HUMAN";"Nuclear pore complex protein Nup50";"NUP50";7;15;0,000140353535672494;3;5;4;3;3;5;4;3;NA;NA;NA;NA;"nucleoplasm, nuclear membrane, nucleus, nuclear pore";0,00034717400361061
"1901";1901;"Q9UMY4";"Q9UMY4-1,Q9UMY4-2";"Q9UMY4-1,Q9UMY4-2";"SNX12_HUMAN";"Sorting nexin-12";"SNX12";3;5;0,000127297392819239;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"membrane";0,000115724667870203
"1906";1906;"Q9UNH7";"Q9UNH7";"Q9UNH7";"SNX6_HUMAN";"Sorting nexin-6";"SNX6";3;8;0,00018215999112568;3;2;NA;2;3;2;NA;3;0,000353196870566729;0,000237844148496246;NA;0,000371504594776859;"cytoplasmic vesicle membrane, intracellular, nucleus, cytoplasm, early endosome membrane";0,000185159468592325
"1907";1907;"Q9UNL2";"Q9UNL2";"Q9UNL2";"SSRG_HUMAN";"Translocon-associated protein subunit gamma";"SSR3";2;6;0,000284045209490712;2;2;1;1;2;2;1;1;0,000516749295315647;0,000521971482645817;0,000238014499195924;0,000237796409539602;"integral component of endoplasmic reticulum membrane, Sec61 translocon complex";0,000138869601444244
"1916";1916;"Q9UQE7";"Q9UQE7";"Q9UQE7";"SMC3_HUMAN";"Structural maintenance of chromosomes protein 3";"SMC3";4;11;7,91607780489728e-05;3;4;2;2;3;4;2;2;0,000117829029950774;0,000158693055529131;7,23626661483089e-05;7,22963611583014e-05;"nuclear matrix, nuclear meiotic cohesin complex, meiotic cohesin complex, lateral element, basement membrane, cohesin complex, nucleus, spindle pole, nucleoplasm, cytosol, cytoplasm, chromatin, chromosome, centromeric region, chromosome";0,000254594269314447
"1934";1934;"Q9Y2U8";"Q9Y2U8";"Q9Y2U8";"MAN1_HUMAN";"Inner nuclear membrane protein Man1";"LEMD3";1;4;3,84547118593354e-05;1;1;1;1;1;1;1;1;5,24690557812265e-05;5,29992998295697e-05;4,83344482450559e-05;4,82901600052979e-05;"membrane, integral component of nuclear inner membrane, nuclear inner membrane, integral component of membrane";9,25797342961626e-05
"1942";1942;"Q9Y3A6";"Q9Y3A6";"Q9Y3A6";"TMED5_HUMAN";"Transmembrane emp24 domain-containing protein 5";"TMED5";1;2;7,64896124538308e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000192282455682297;0,000192106269715399;"integral component of membrane, Golgi apparatus, cis-Golgi network, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum exit site, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane";4,62898671480813e-05
"1943";1943;"Q9Y3B3";"Q9Y3B3";"Q9Y3B3";"TMED7_HUMAN";"Transmembrane emp24 domain-containing protein 7";"TMED7";3;7;0,000273689394561363;2;3;NA;1;3;3;NA;1;0,000640169327902196;0,00064663877872417;NA;0,000196394356092975;"COPII vesicle coat, endoplasmic reticulum-Golgi intermediate compartment, COPI vesicle coat, endoplasmic reticulum membrane, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum, integral component of membrane, Golgi apparatus";0,000162014535018284
"1948";1948;"Q9Y3D6";"Q9Y3D6";"Q9Y3D6";"FIS1_HUMAN";"Mitochondrial fission 1 protein";"FIS1";2;6;0,000345712919445933;2;2;1;1;2;2;1;1;0,000628938287061807;0,000635294238746553;0,00028968869967925;0,0002894232616107;"peroxisome, mitochondrion, protein complex, integral component of peroxisomal membrane, integral component of mitochondrial outer membrane";0,000138869601444244
"1953";1953;"Q9Y3Q3";"Q9Y3Q3-1";"Q9Y3Q3-1";"TMED3_HUMAN";"Transmembrane emp24 domain-containing protein 3";"TMED3";1;1;4,03597263869292e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"endoplasmic reticulum, Golgi apparatus, endoplasmic reticulum-Golgi intermediate compartment membrane, endoplasmic reticulum membrane, COPI vesicle coat, endoplasmic reticulum-Golgi intermediate compartment, Golgi cisterna membrane, integral component of membrane";2,31449335740406e-05
"1959";1959;"Q9Y4W6";"Q9Y4W6";"Q9Y4W6";"AFG32_HUMAN";"AFG3-like protein 2";"AFG3L2";6;8;8,79102697712786e-05;NA;NA;3;5;NA;NA;3;5;NA;NA;0,000165744099189132;0,000275987049967543;"mitochondrial inner membrane, mitochondrion, integral component of membrane";0,000185159468592325
"1966";1966;"Q9Y5L0";"Q9Y5L0-2,Q9Y5L0-3";"Q9Y5L0-2,Q9Y5L0-3";"TNPO3_HUMAN";"Transportin-3";"TNPO3";1;1;4,74434486780262e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nucleus, intracellular membrane-bounded organelle, cytoplasm";2,31449335740406e-05
"1967";1967;"Q9Y5L4";"Q9Y5L4";"Q9Y5L4";"TIM13_HUMAN";"Mitochondrial import inner membrane translocase subunit Tim13";"TIMM13";4;11;0,00101409123037474;2;2;4;3;2;2;4;3;0,00100630125929889;0,00101647078199449;0,0018540076779472;0,00138923165573136;"mitochondrion, nucleolus, mitochondrial inner membrane, mitochondrial intermembrane space protein transporter complex";0,000254594269314447
"1968";1968;"Q9Y5M8";"Q9Y5M8";"Q9Y5M8";"SRPRB_HUMAN";"Signal recognition particle receptor subunit beta";"SRPRB";9;23;0,000743304038365917;6;5;5;6;6;5;6;6;0,0010582873022147;0,000890818489755314;0,000974893336189947;0,000974000053833795;"endoplasmic reticulum membrane, integral component of membrane, cytoplasm, cytoplasmic microtubule, membrane";0,000532333472202935
"1974";1974;"Q9Y678";"Q9Y678";"Q9Y678";"COPG1_HUMAN";"Coatomer subunit gamma-1";"COPG1";16;43;0,000430888566265945;10;11;10;9;12;11;11;9;0,000656283429977537;0,000607672750105399;0,00055418707764726;0,000453010322521096;"Golgi membrane, COPI vesicle coat, cytosol";0,000995232143683748
"1976";1976;"Q9Y6B6";"Q9Y6B6";"Q9Y6B6";"SAR1B_HUMAN";"GTP-binding protein SAR1b";"SAR1B";1;3;0,000303309458907831;1;1;0;1;1;1;0;1;0,000482821311279771;0,000406417189770522;NA;0,000555458784909424;"endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, cytosol, Golgi cisterna membrane";6,94348007221219e-05
"1977";1977;"Q9Y6C9";"Q9Y6C9";"Q9Y6C9";"MTCH2_HUMAN";"Mitochondrial carrier homolog 2";"MTCH2";9;26;0,000751516753383018;4;5;8;7;4;5;8;9;0,000631013990979502;0,000796738649253103;0,00116257907198009;0,0013067030425196;"integral component of membrane, mitochondrial inner membrane";0,000601768272925057
"1978";1978;"Q9Y6D6";"Q9Y6D6";"Q9Y6D6";"BIG1_HUMAN";"Brefeldin A-inhibited guanine nucleotide-exchange protein 1";"ARFGEF1";5;8;3,78931773973548e-05;2;2;2;2;2;2;2;2;5,17028770326634e-05;5,22253781987432e-05;4,76286450527268e-05;4,75850035314509e-05;"cytoplasm, trans-Golgi network, nucleus, perinuclear region of cytoplasm, Golgi apparatus, nucleolus, cytosol, nuclear matrix, small nuclear ribonucleoprotein complex, Golgi membrane";0,000185159468592325
"1982";1982;"Q9Y6M9";"Q9Y6M9";"Q9Y6M9";"NDUB9_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9";"NDUFB9";3;3;0,000146783138982631;NA;NA;3;NA;NA;NA;3;NA;NA;NA;0,000737977916501329;NA;"mitochondrial respiratory chain complex I, mitochondrial inner membrane";6,94348007221219e-05
"1983";1983;"Q9Y6N5";"Q9Y6N5";"Q9Y6N5";"SQRD_HUMAN";"Sulfide:quinone oxidoreductase, mitochondrial";"SQRDL";4;4;7,78494277863434e-05;NA;2;2;NA;NA;2;2;NA;NA;0,000214588276198836;0,000195700810449982;NA;"mitochondrial inner membrane";9,25797342961626e-05
"1984";1984;"Q9Y6Y8";"Q9Y6Y8-1,Q9Y6Y8-2";"Q9Y6Y8-1,Q9Y6Y8-2";"S23IP_HUMAN";"SEC23-interacting protein";"SEC23IP";1;1;4,53542425273117e-06;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;"cytoplasm, intracellular membrane-bounded organelle, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, ER to Golgi transport vesicle membrane";2,31449335740406e-05
