"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"205";205;"O75940";"O75940";"O75940";"SPF30_HUMAN";"Survival of motor neuron-related-splicing factor 30";"SMNDC1";3;5;0,000183992870293354;2;2;NA;NA;2;3;NA;NA;0,000401674872409221;0,000608601203505101;NA;NA;"cytoplasm, nuclear speck, nucleus, intermediate filament cytoskeleton, spliceosomal complex, Cajal body";0,000115724667870203
"208";208;"O75995";"O75995";"O75995";"SASH3_HUMAN";"SAM and SH3 domain-containing protein 3";"SASH3";7;24;0,000553140671113492;5;4;4;6;6;4;5;9;0,000754725944474168;0,000508235390997243;0,000579377399358499;0,00104192374179852;"nucleus, cytoplasm";0,000555478405776975
"209";209;"O76003";"O76003";"O76003";"GLRX3_HUMAN";"Glutaredoxin-3";"GLRX3";4;7;0,000183004251885807;3;2;NA;1;4;2;NA;1;0,000570738027662057;0,000288252908326794;NA;0,000131320405268138;"Z disc, cell cortex";0,000162014535018284
"210";210;"O76021";"O76021";"O76021";"RL1D1_HUMAN";"Ribosomal L1 domain-containing protein 1";"RSL1D1";4;6;0,000107241558685269;1;NA;3;2;1;NA;3;2;9,75496118708109e-05;NA;0,000269587851130077;0,000179560554142149;"nucleolus";0,000138869601444244
"213";213;"O76071";"O76071";"O76071";"CIAO1_HUMAN";"Probable cytosolic iron-sulfur protein assembly protein CIAO1";"CIAO1";3;5;0,000129174935486189;NA;NA;3;2;NA;NA;3;2;NA;NA;0,000389669755320761;0,00025954180392228;"MMXD complex, CIA complex";0,000115724667870203
"214";214;"O76094";"O76094";"O76094";"SRP72_HUMAN";"Signal recognition particle 72 kDa protein";"SRP72";11;33;0,000430724293080178;6;5;9;7;8;6;11;8;0,000569887449379402;0,000431734981920161;0,00072184725165977;0,000524498787062014;"signal recognition particle, endoplasmic reticulum targeting, cytosol, endoplasmic reticulum";0,000763782807943341
"215";215;"O94763";"O94763-1,O94763-2,O94763-3,O94763-4";"O94763-1,O94763-2,O94763-3,O94763-4";"RMP_HUMAN";"Unconventional prefoldin RPB5 interactor 1";"URI1";1;1;4,09255169437553e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"DNA-directed RNA polymerase II, core complex, prefoldin complex, nucleus, dendrite, cytoplasm, mitochondrion";2,31449335740406e-05
"216";216;"O94776";"O94776";"O94776";"MTA2_HUMAN";"Metastasis-associated protein MTA2";"MTA2";15;37;0,000485102160420141;8;7;8;11;8;7;10;12;0,000572446824152064;0,000505952896726297;0,000659171891485718;0,000790281480805264;"nucleus, histone deacetylase complex, transcription factor complex, NuRD complex";0,000856362542239504
"219";219;"O94903";"O94903";"O94903";"PROSC_HUMAN";"Proline synthase co-transcribed bacterial homolog protein";"PROSC";3;10;0,000318474931853223;1;2;3;3;1;2;3;4;0,000173815672060718;0,000351144451961731;0,000480356534740865;0,000639888520215657;"intracellular, cytoplasm, mitochondrion";0,000231449335740406
"222";222;"O95071";"O95071";"O95071";"UBR5_HUMAN";"E3 ubiquitin-protein ligase UBR5";"UBR5";1;4;1,25159851746533e-05;1;1;1;1;1;1;1;1;1,70772811063585e-05;1,72498614307746e-05;1,57315764027317e-05;1,5717161759495e-05;"nucleus, cytoplasm";9,25797342961626e-05
"228";228;"O95218";"O95218-1,O95218-2";"O95218-1,O95218-2";"ZRAB2_HUMAN";"Zinc finger Ran-binding domain-containing protein 2";"ZRANB2";4;9;0,000119428099444959;2;2;3;2;2;2;3;2;NA;NA;NA;NA;"nucleus";0,000208304402166366
"232";232;"O95319";"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"CELF2_HUMAN";"CUGBP Elav-like family member 2";"CELF2";6;16;5,51688858328418e-05;2;3;4;3;3;4;5;4;NA;NA;NA;NA;"cytoplasm, nucleus";0,00037031893718465
"236";236;"O95373";"O95373";"O95373";"IPO7_HUMAN";"Importin-7";"IPO7";12;43;0,000362809833252829;8;9;9;9;9;11;11;12;0,000414444882803734;0,000511662797294912;0,000466627654974668;0,000508581916356374;"cytoplasm, nuclear pore";0,000995232143683748
"237";237;"O95379";"O95379-1,O95379-2,O95379-3";"O95379-1,O95379-2,O95379-3";"TFIP8_HUMAN";"Tumor necrosis factor alpha-induced protein 8";"TNFAIP8";1;3;4,42326294240587e-05;1;1;1;NA;1;1;1;NA;NA;NA;NA;NA;"cytoplasm";6,94348007221219e-05
"239";239;"O95456";"O95456-1,O95456-2";"O95456-1,O95456-2";"PSMG1_HUMAN";"Proteasome assembly chaperone 1";"PSMG1";2;4;6,08198654580808e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;NA;NA;"endoplasmic reticulum, cytoplasm";9,25797342961626e-05
"242";242;"O95571";"O95571";"O95571";"ETHE1_HUMAN";"Protein ETHE1, mitochondrial";"ETHE1";2;6;0,000206883321873157;2;NA;2;2;2;NA;2;2;0,000376372518241711;NA;0,000346714034261779;0,000346396344604932;"nucleus, cytoplasm, mitochondrial matrix, mitochondrion";0,000138869601444244
"244";244;"O95671";"O95671-1,O95671-2";"O95671-1,O95671-2";"ASML_HUMAN";"N-acetylserotonin O-methyltransferase-like protein";"ASMTL";5;13;9,16705218498608e-05;1;3;2;5;1;3;2;7;NA;NA;NA;NA;"cytoplasm";0,000300884136462528
"248";248;"O95757";"O95757";"O95757";"HS74L_HUMAN";"Heat shock 70 kDa protein 4L";"HSPA4L";4;10;0,000123678409664684;3;1;4;2;3;1;4;2;0,000206443516275598;6,74611584338193e-05;0,000253488365128219;0,000120973305397914;"cytoplasm, nucleus";0,000231449335740406
"249";249;"O95777";"O95777";"O95777";"NAA38_HUMAN";"N-alpha-acetyltransferase 38, NatC auxiliary subunit";"NAA38";2;5;0,000456148990935606;NA;2;NA;1;NA;3;NA;2;NA;0,00150882381702306;NA;0,00091650699510055;"spliceosomal complex";0,000115724667870203
"253";253;"O95861";"O95861-1,O95861-2";"O95861-1,O95861-2";"BPNT1_HUMAN";"3'(2'),5'-bisphosphate nucleotidase 1";"BPNT1";1;1;1,42176308863046e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"cytosol";2,31449335740406e-05
"254";254;"O95881";"O95881";"O95881";"TXD12_HUMAN";"Thioredoxin domain-containing protein 12";"TXNDC12";2;6;0,000305513742766173;2;2;NA;2;2;2;NA;2;0,000555805928101132;0,000561422815636489;NA;0,000511538787963098;"endoplasmic reticulum lumen";0,000138869601444244
"255";255;"O95983";"O95983-1,O95983-2";"O95983-1,O95983-2";"MBD3_HUMAN";"Methyl-CpG-binding domain protein 3";"MBD3";5;11;0,000165530355473539;2;2;4;3;2;2;4;3;NA;NA;NA;NA;"NuRD complex, heterochromatin, cytoplasm";0,000254594269314447
"256";256;"O95989";"O95989";"O95989";"NUDT3_HUMAN";"Diphosphoinositol polyphosphate phosphohydrolase 1";"NUDT3";1;2;0,000101837914255391;NA;1;1;NA;NA;1;1;NA;NA;0,000280711407818244;0,000256003967158407;NA;"cytosol";4,62898671480813e-05
"261";261;"P00367";"P00367";"P00367";"DHE3_HUMAN";"Glutamate dehydrogenase 1, mitochondrial";"GLUD1";14;42;0,000659208864319843;10;10;9;11;10;10;10;12;0,000856618455496368;0,00086527530725337;0,000789116171169282;0,000946071736877987;"cytoplasm, mitochondrion, mitochondrial matrix";0,000972087210109707
"276";276;"P02042";"P02042,P68871";"P02042,P68871";"HBB_HUMAN, HBD_HUMAN";"Hemoglobin subunit beta, Hemoglobin subunit delta";"HBB, HBD";2;2;5,95786437140383e-05;2;NA;NA;NA;2;NA;NA;NA;0,000325165372902703;NA;NA;NA;"blood microparticle, cytosol, hemoglobin complex";4,62898671480813e-05
"290";290;"P04350";"P04350";"P04350";"TBB4A_HUMAN";"Tubulin beta-4A chain";"TUBB4A";2;4;0,00063642944592025;1;1;1;0;1;1;2;0;0,00105637551255933;0,000965903111268607;0,00128248342843258;0;"neuronal cell body, cytosol, internode region of axon, microtubule, cilium, myelin sheath";9,25797342961626e-05
"298";298;"P05114";"P05114";"P05114";"HMGN1_HUMAN";"Non-histone chromosomal protein HMG-14";"HMGN1";2;6;0,000525483637557818;2;2;1;1;2;2;1;1;0,000955986196333946;0,000965647242894761;0,00044032682351246;0,000439923357648264;"nucleus, chromatin, cytoplasm";0,000138869601444244
"300";300;"P05166";"P05166-1,P05166-2";"P05166-1,P05166-2";"PCCB_HUMAN";"Propionyl-CoA carboxylase beta chain, mitochondrial";"PCCB";1;4;3,24974420258391e-05;1;1;1;1;1;1;1;1;NA;NA;NA;NA;"cytosol, mitochondrial matrix, mitochondrion";9,25797342961626e-05
"302";302;"P05204";"P05204";"P05204";"HMGN2_HUMAN";"Non-histone chromosomal protein HMG-17";"HMGN2";1;2;0,000194623569465858;1;1;NA;NA;1;1;NA;NA;0,000531103442407748;0,000536470690497089;NA;NA;"cytoplasm, nucleus, chromatin";4,62898671480813e-05
"303";303;"P05386";"P05386";"P05386";"RLA1_HUMAN";"60S acidic ribosomal protein P1";"RPLP1";1;5;0,00042253801265614;1;1;1;1;1;1;1;2;0,000471703715296355;0,000484033705711659;0,000441430399511238;0,0007717953642952;"cytosol, cytosolic large ribosomal subunit, cytoplasm";0,000115724667870203
"306";306;"P05455";"P05455";"P05455";"LA_HUMAN";"Lupus La protein";"SSB";26;89;0,00191045930321265;20;19;19;16;24;22;25;18;0,00281172410686455;0,00260346070388293;0,00269808102642438;0,00194083834256587;"ribonucleoprotein complex, nucleus";0,00205989908808962
"308";308;"P06132";"P06132";"P06132";"DCUP_HUMAN";"Uroporphyrinogen decarboxylase";"UROD";4;5;0,000119319627056725;NA;NA;2;3;NA;NA;2;3;NA;NA;0,000239960121805155;0,000359610374099398;"cytosol";0,000115724667870203
"310";310;"P06400";"P06400";"P06400";"RB_HUMAN";"Retinoblastoma-associated protein";"RB1";6;11;0,000103813218626724;NA;2;5;4;NA;2;5;4;NA;0,000104056814967108;0,000237245055771799;0,000189622136917355;"nucleus, Rb-E2F complex, PML body, SWI/SNF complex, nucleoplasm, spindle, chromatin";0,000254594269314447
"311";311;"P06454";"P06454-1,P06454-2";"P06454-1,P06454-2";"PTMA_HUMAN";"Prothymosin alpha";"PTMA";5;22;0,000867915917888288;3;3;5;5;4;4;7;7;NA;NA;NA;NA;"nucleus";0,000509188538628894
"318";318;"P06748";"P06748-1";"P06748-1";"NPM_HUMAN";"Nucleophosmin";"NPM1";12;63;0,00187672727699221;10;10;8;10;14;18;14;17;NA;NA;NA;NA;"cytosol, nucleus, nucleolus, spindle pole centrosome, centrosome, ribonucleoprotein complex, cytoplasm, nucleoplasm";0,00145813081516456
"322";322;"P06899";"P06899,P23527,P33778,Q16778";"P06899,P23527,P33778,Q16778";"H2B1B_HUMAN, H2B1J_HUMAN, H2B1O_HUMAN, H2B2E_HUMAN";"Histone H2B type 1-B, Histone H2B type 1-J, Histone H2B type 1-O, Histone H2B type 2-E";"HIST1H2BB, HIST1H2BJ, HIST1H2BO, HIST2H2BE";1;4;0,000147194296234683;1;1;1;1;1;1;1;1;0,00018967980085991;0,000239495843971915;0,000174732866473198;0,000174572760971533;"nucleoplasm, nucleosome";9,25797342961626e-05
"325";325;"P07203";"P07203";"P07203";"GPX1_HUMAN";"Glutathione peroxidase 1";"GPX1";7;20;0,000862863115858486;6;5;4;4;6;5;5;4;0,00141278748226692;0,00118922074248123;0,00108454882638537;0,000866844054479338;"mitochondrion, nucleus, mitochondrial matrix, cytoplasm, cytosol";0,000462898671480813
"335";335;"P07814";"P07814";"P07814";"SYEP_HUMAN";"Bifunctional glutamate/proline--tRNA ligase";"EPRS";40;131;0,000758800226191293;27;27;28;31;33;32;32;34;0,0010432389047295;0,00102184893428017;0,000931908621190391;0,000989245645505355;"cytoplasm, cytosol, ribonucleoprotein complex, GAIT complex";0,00303198629819932
"346";346;"P08243";"P08243";"P08243";"ASNS_HUMAN";"Asparagine synthetase [glutamine-hydrolyzing]";"ASNS";3;4;6,24460650692594e-05;NA;NA;2;2;NA;NA;2;2;NA;NA;0,000156979259719237;0,000156835421621484;"cytosol";9,25797342961626e-05
"350";350;"P08579";"P08579";"P08579";"RU2B_HUMAN";"U2 small nuclear ribonucleoprotein B''";"SNRPB2";3;6;0,000384667760826638;0;1;2;3;0;1;2;3;NA;0,000375529483347963;0,000626242593439943;0,000782085969152469;"nucleolus, spliceosomal complex, U2 snRNP, nucleoplasm, catalytic step 2 spliceosome, nucleus";0,000138869601444244
"351";351;"P08621";"P08621-1,P08621-2";"P08621-1,P08621-2";"RU17_HUMAN";"U1 small nuclear ribonucleoprotein 70 kDa";"SNRNP70";8;15;0,000150309964976492;7;5;3;NA;7;5;3;NA;NA;NA;NA;NA;"nuclear speck, U1 snRNP, nucleus, spliceosomal complex, nucleoplasm";0,00034717400361061
"353";353;"P08708";"P08708,P0CW22";"P08708,P0CW22";"RS17_HUMAN, RS17L_HUMAN";"40S ribosomal protein S17, 40S ribosomal protein S17-like";"RPS17, RPS17L";8;36;0,00116774141679515;5;5;7;8;8;7;10;11;0,00141627584642066;0,00125176494449321;0,00163084008708318;0,00179228034597441;"cytosolic small ribosomal subunit, cytosol, ribosome";0,000833217608665463
"358";358;"P09012";"P09012";"P09012";"SNRPA_HUMAN";"U1 small nuclear ribonucleoprotein A";"SNRPA";4;11;0,000562678905464497;2;3;3;3;2;3;3;3;0,000847505493203853;0,000898873763332889;0,000749492465553123;0,000624004762621651;"nucleolus, spliceosomal complex, nucleoplasm, nucleus, cytoplasm, U1 snRNP";0,000254594269314447
"361";361;"P09234";"P09234";"P09234";"RU1C_HUMAN";"U1 small nuclear ribonucleoprotein C";"SNRPC";2;6;0,000330492853809948;2;1;1;1;2;1;2;1;0,000601249180084243;0,000303662654998352;0,000553870218254666;0,000276681357011487;"U1 snRNP, U2-type prespliceosome, Cajal body, commitment complex, nucleus";0,000138869601444244
"368";368;"P09622";"P09622";"P09622";"DLDH_HUMAN";"Dihydrolipoyl dehydrogenase, mitochondrial";"DLD";10;49;0,000843113891301017;9;9;9;9;11;13;12;13;0,00103299097835692;0,00123314480919763;0,00103809860160108;0,00112357635548673;"mitochondrial matrix, cilium, mitochondrion, nucleus, acrosomal matrix";0,00113410174512799
"370";370;"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";6;20;0,000686906715761853;4;2;6;6;5;2;7;6;0,000937241368954849;0,000378685193292063;0,00120874029983812;0,0010351137827018;"spliceosomal complex, U2 snRNP, nucleus, small nuclear ribonucleoprotein complex, nucleoplasm, catalytic step 2 spliceosome";0,000462898671480813
"372";372;"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";10;32;0,000276388501016604;7;7;7;7;8;9;7;8;0,000377114870348697;0,00042854167584087;0,000303973152326155;0,000347079572109084;"nucleoplasm, nucleus, nucleolus, transcription factor complex, nuclear envelope";0,000740637874369301
"376";376;"P0C0S5";"P0C0S5,Q71UI9-1";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";3;10;0,000466516013456869;2;1;2;2;3;1;3;3;0,00149372843177179;0,000628676590426277;0,00137602132347644;0,00132566190362758;"nucleus, nucleosome";0,000231449335740406
"377";377;"P10155";"P10155-1";"P10155-1";"RO60_HUMAN";"60 kDa SS-A/Ro ribonucleoprotein";"TROVE2";5;14;0,000227904923352213;1;2;5;4;2;2;5;5;NA;NA;NA;NA;"nucleus, ribonucleoprotein complex, cytoplasm";0,000324029070036569
"382";382;"P10515";"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";4;16;0,000216582642991373;4;3;4;4;4;4;4;4;0,000295513507367526;0,000298499920523883;0,000272226784242633;0,000271977346304955;"mitochondrial matrix, mitochondrion, mitochondrial pyruvate dehydrogenase complex";0,00037031893718465
"391";391;"P11172";"P11172-1";"P11172-1";"UMPS_HUMAN";"Uridine 5'-monophosphate synthase";"UMPS";3;5;9,12297981871211e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"nucleus, cytoplasm, cytosol";0,000115724667870203
"392";392;"P11177";"P11177-1,P11177-2";"P11177-1,P11177-2";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";7;21;0,000256154976525399;4;4;7;5;5;4;7;5;NA;NA;NA;NA;"pyruvate dehydrogenase complex, mitochondrial matrix";0,000486043605054854
"393";393;"P11216";"P11216";"P11216";"PYGB_HUMAN";"Glycogen phosphorylase, brain form";"PYGB";2;4;4,5487667000292e-05;0;2;1;1;0;2;1;1;0;0,000120912729768027;5,69817953429258e-05;5,76786571181466e-05;"cytoplasm";9,25797342961626e-05
"396";396;"P11310";"P11310-1,P11310-2";"P11310-1,P11310-2";"ACADM_HUMAN";"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADM";4;8;8,3211977443835e-05;1;NA;3;3;2;NA;3;3;NA;NA;NA;NA;"mitochondrial matrix, axon, mitochondrion";0,000185159468592325
"397";397;"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";2;3;4,29036281480909e-06;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), synaptonemal complex, nucleus, nucleolus, cytoplasm, protein complex, nucleoplasm";6,94348007221219e-05
"402";402;"P11908";"P11908-1,P11908-2";"P11908-1,P11908-2";"PRPS2_HUMAN";"Ribose-phosphate pyrophosphokinase 2";"PRPS2";1;1;9,63937490279016e-05;0;0;1;0;0;0;1;0;NA;NA;NA;NA;"ribose phosphate diphosphokinase complex";2,31449335740406e-05
"403";403;"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";16;64;0,000585683538397377;11;11;14;15;12;14;18;20;NA;NA;NA;NA;"catalytic step 2 spliceosome, ribonucleoprotein complex, nucleus, cytosol, cytoplasm, cytoplasmic stress granule";0,0014812757487386
"406";406;"P12081";"P12081";"P12081";"SYHC_HUMAN";"Histidine--tRNA ligase, cytoplasmic";"HARS";2;4;0,00013765124755935;0;1;1;2;0;1;1;2;NA;0,000189714586030405;0,000129762325200135;0,000345715801688223;"cytosol, cytoplasm";9,25797342961626e-05
"415";415;"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";27;97;0,00120698518572023;18;18;22;21;22;21;27;27;0,00149905176901973;0,00144811108519054;0,0016843102538728;0,00168062055541857;"cytosol, Ku70:Ku80 complex, nucleoplasm, nonhomologous end joining complex, nuclear telomere cap complex, nuclear chromosome, telomeric region, nucleus";0,00224505855668194
"421";421;"P13533";"P13533";"P13533";"MYH6_HUMAN";"Myosin-6";"MYH6";1;3;1,38708255666074e-05;1;0;1;1;1;0;1;1;2,52918258542634e-05;NA;2,33145369850159e-05;2,33554553858709e-05;"stress fiber, cytoplasm, Z disc, sarcomere, muscle myosin complex, focal adhesion, myofibril, nucleus, myosin complex, myosin filament, cytosol";6,94348007221219e-05
"429";429;"P13797";"P13797";"P13797";"PLST_HUMAN";"Plastin-3";"PLS3";7;19;0,000306733920540662;3;3;5;3;4;4;6;5;0,000362865705992871;0,0003587342003324;0,00047806912267067;0,000397863501749076;"cytoplasm";0,000439753737906772
"431";431;"P13804";"P13804-1";"P13804-1";"ETFA_HUMAN";"Electron transfer flavoprotein subunit alpha, mitochondrial";"ETFA";10;38;0,000999418329689543;7;8;8;7;9;10;11;8;NA;NA;NA;NA;"mitochondrion, mitochondrial matrix";0,000879507475813544
"437";437;"P14314";"P14314-1,P14314-2";"P14314-1,P14314-2";"GLU2B_HUMAN";"Glucosidase 2 subunit beta";"PRKCSH";16;55;0,000456148990935606;15;11;10;11;18;12;12;13;NA;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, intracellular";0,00127297134657224
"439";439;"P14324";"P14324";"P14324";"FPPS_HUMAN";"Farnesyl pyrophosphate synthase";"FDPS";6;28;0,000585264194575135;5;5;5;5;7;8;7;6;0,000798556488584442;0,000921858943097624;0,000735629538087641;0,000629961848660998;"mitochondrion, cytoplasm, nucleus, cytosol";0,000648058140073138
"440";440;"P14406";"P14406";"P14406";"CX7A2_HUMAN";"Cytochrome c oxidase subunit 7A2, mitochondrial";"COX7A2";1;5;0,000527594013612267;1;1;1;1;1;2;1;1;0,000575895298996353;0,00116343041312622;0,000530514245195734;0,000530028141744896;"mitochondrial respiratory chain";0,000115724667870203
"444";444;"P14678";"P14678-1,P14678-2,P14678-3,P63162";"P14678-1,P14678-2,P14678-3,P63162";"RSMB_HUMAN, RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N, Small nuclear ribonucleoprotein-associated proteins B and B'";"SNRPB, SNRPN";4;15;0,000136844697280682;4;4;3;3;5;4;3;3;0,000995818954514527;0,000804706035745634;0,000550408529390574;0,00054990419706033;"U4 snRNP, catalytic step 2 spliceosome, U12-type spliceosomal complex, SMN-Sm protein complex, histone pre-mRNA 3'end processing complex, methylosome, small nuclear ribonucleoprotein complex, U7 snRNP, cytosol, spliceosomal complex, nucleoplasm, U1 snRNP";0,00034717400361061
"453";453;"P15170";"P15170-2";"P15170-2";"ERF3A_HUMAN";"Eukaryotic peptide chain release factor GTP-binding subunit ERF3A";"GSPT1";7;8;0,000140409789594607;NA;3;3;2;NA;3;3;2;NA;NA;NA;NA;"intracellular";0,000185159468592325
"455";455;"P15374";"P15374";"P15374";"UCHL3_HUMAN";"Ubiquitin carboxyl-terminal hydrolase isozyme L3";"UCHL3";4;11;0,000418863769067826;3;3;2;3;3;3;2;3;0,000623469258478661;0,000629769941018322;0,000382892890010834;0,000573813075193388;"cytoplasm, nucleus";0,000254594269314447
"458";458;"P15622";"P15622-1,P15622-2,P15622-3,Q7L3S4";"P15622-1,P15622-2,P15622-3,Q7L3S4";"ZN250_HUMAN, ZN771_HUMAN";"Zinc finger protein 250, Zinc finger protein 771";"ZNF250, ZNF771";1;3;1,31568261782128e-05;1;1;1;NA;1;1;1;NA;0,00015078646629873;0,000152310290677407;0,000138904360729482;NA;"nucleus";6,94348007221219e-05
"460";460;"P15927";"P15927-1,P15927-2,P15927-3";"P15927-1,P15927-2,P15927-3";"RFA2_HUMAN";"Replication protein A 32 kDa subunit";"RPA2";2;2;2,1624841051762e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"nucleoplasm, DNA replication factor A complex, PML body, nucleus";4,62898671480813e-05
"468";468;"P16402";"P16402";"P16402";"H13_HUMAN";"Histone H1.3";"HIST1H1D";1;2;0,000495365420020567;1;1;0;0;1;1;0;0;0,00075700264415584;0,000983125021046702;NA;NA;"nucleosome, nuclear chromatin";4,62898671480813e-05
"469";469;"P16403";"P16403";"P16403";"H12_HUMAN";"Histone H1.2";"HIST1H1C";1;2;0,00051397069401195;1;1;0;0;1;1;0;0;0,000785434668349486;0,0010200499044663;NA;NA;"nucleus, nucleosome";4,62898671480813e-05
"474";474;"P16989";"P16989-1,P16989-2";"P16989-1,P16989-2";"DBPA_HUMAN";"DNA-binding protein A";"CSDA";4;10;0,000154100773477366;3;2;2;3;3;2;2;3;NA;NA;NA;NA;"perinuclear region of cytoplasm, nucleus, polysome, cytoplasm, tight junction";0,000231449335740406
"481";481;"P17812";"P17812";"P17812";"PYRG1_HUMAN";"CTP synthase 1";"CTPS1";5;11;0,000263323181647481;3;2;3;2;3;2;3;3;0,00032351478725345;0,000217856117968361;0,000391153269617667;0,000446622698120065;"cytosol";0,000254594269314447
"484";484;"P17980";"P17980";"P17980";"PRS6A_HUMAN";"26S protease regulatory subunit 6A";"PSMC3";11;39;0,000778050943992213;7;8;6;10;8;10;8;13;0,00087105803766191;0,00109982601696442;0,000802417901617238;0,00130273431649828;"nucleus, perinuclear region of cytoplasm, proteasome accessory complex, cytosol, proteasome complex, nucleoplasm, cytoplasmic mRNA processing body";0,000902652409387585
"488";488;"P18124";"P18124";"P18124";"RL7_HUMAN";"60S ribosomal protein L7";"RPL7";11;60;0,00211888563531378;11;11;11;10;16;14;16;14;0,00308382643978692;0,00272561721784812;0,00284081821620942;0,00248343830930472;"cytosolic large ribosomal subunit, ribonucleoprotein complex, cytosol";0,00138869601444244
"492";492;"P18621";"P18621";"P18621";"RL17_HUMAN";"60S ribosomal protein L17";"RPL17";8;29;0,00138034651170079;5;4;6;7;6;7;8;8;0,00155867314619665;0,00183682899463677;0,00191446445005417;0,00191271025064463;"cytosol, cytosolic large ribosomal subunit";0,000671203073647179
